x,kT,Q2,flavor,flavor_index,nrep,collins_mean,collins_std
0.01,0.43,4.0,fav,1,50,8.209994204333654e-05,0.00021859249399509736
0.01,0.43,4.0,unf,3,50,-0.014078650003773962,0.030597424484333908
0.01,0.45,4.0,fav,1,50,8.209849690421221e-05,0.00021858897559786291
0.01,0.45,4.0,unf,3,50,-0.014078158475935654,0.03059621311001942
0.01,0.47000000000000003,4.0,fav,1,50,8.209698610859527e-05,0.00021858529734773198
0.01,0.47000000000000003,4.0,unf,3,50,-0.01407764462504825,0.03059494672539003
0.01,0.49,4.0,fav,1,50,8.209540966070478e-05,0.00021858145925460253
0.01,0.49,4.0,unf,3,50,-0.014077108453661011,0.03059362533739717
0.01,0.51,4.0,fav,1,50,8.209376756494306e-05,0.0002185774613288022
0.01,0.51,4.0,unf,3,50,-0.01407654996443383,0.030592248953293998
0.01,0.53,4.0,fav,1,50,8.209205982589573e-05,0.0002185733035810885
0.01,0.53,4.0,unf,3,50,-0.014075969160137232,0.03059081758063534
0.01,0.55,4.0,fav,1,50,8.20902864483315e-05,0.00021856898602264871
0.01,0.55,4.0,unf,3,50,-0.014075366043652376,0.03058933122727755
0.01,0.5700000000000001,4.0,fav,1,50,8.208844743720223e-05,0.00021856450866509987
0.01,0.5700000000000001,4.0,unf,3,50,-0.014074740617970996,0.03058778990137852
0.01,0.59,4.0,fav,1,50,8.208654279764314e-05,0.00021855987152048838
0.01,0.59,4.0,unf,3,50,-0.014074092886195388,0.03058619361139761
0.01,0.61,4.0,fav,1,50,8.208457253497238e-05,0.00021855507460129034
0.01,0.61,4.0,unf,3,50,-0.014073422851538408,0.030584542366095424
0.01,0.63,4.0,fav,1,50,8.208253665469124e-05,0.0002185501179204113
0.01,0.63,4.0,unf,3,50,-0.014072730517323384,0.03058283617453395
0.01,0.65,4.0,fav,1,50,8.208043516248416e-05,0.00021854500149118616
0.01,0.65,4.0,unf,3,50,-0.014072015886984172,0.030581075046076288
0.01,0.67,4.0,fav,1,50,8.207826806421846e-05,0.00021853972532737912
0.01,0.67,4.0,unf,3,50,-0.014071278964065032,0.030579258990386674
0.01,0.6900000000000001,4.0,fav,1,50,8.207603536594465e-05,0.00021853428944318347
0.01,0.6900000000000001,4.0,unf,3,50,-0.014070519752220702,0.030577388017430335
0.01,0.7100000000000001,4.0,fav,1,50,8.207373707389607e-05,0.00021852869385322195
0.01,0.7100000000000001,4.0,unf,3,50,-0.014069738255216261,0.03057546213747346
0.01,0.73,4.0,fav,1,50,8.207137319448899e-05,0.0002185229385725461
0.01,0.73,4.0,unf,3,50,-0.014068934476927182,0.030573481361083
0.01,0.75,4.0,fav,1,50,8.206894373432276e-05,0.0002185170236166364
0.01,0.75,4.0,unf,3,50,-0.014068108421339242,0.03057144569912669
0.01,0.77,4.0,fav,1,50,8.206644870017944e-05,0.00021851094900140238
0.01,0.77,4.0,unf,3,50,-0.01406726009254854,0.03056935516277283
0.01,0.79,4.0,fav,1,50,8.206388809902392e-05,0.00021850471474318215
0.01,0.79,4.0,unf,3,50,-0.014066389494761385,0.03056720976349036
0.01,0.81,4.0,fav,1,50,8.206126193800399e-05,0.0002184983208587426
0.01,0.81,4.0,unf,3,50,-0.014065496632294379,0.030565009513048497
0.01,0.8300000000000001,4.0,fav,1,50,8.205857022445008e-05,0.0002184917673652792
0.01,0.8300000000000001,4.0,unf,3,50,-0.01406458150957426,0.03056275442351687
0.01,0.85,4.0,fav,1,50,8.205581296587546e-05,0.00021848505428041583
0.01,0.85,4.0,unf,3,50,-0.014063644131137913,0.03056044450726528
0.01,0.87,4.0,fav,1,50,8.205299016997597e-05,0.00021847818162220483
0.01,0.87,4.0,unf,3,50,-0.014062684501632363,0.030558079776963575
0.01,0.89,4.0,fav,1,50,8.205010184463012e-05,0.00021847114940912665
0.01,0.89,4.0,unf,3,50,-0.014061702625814689,0.030555660245581654
0.01,0.91,4.0,fav,1,50,8.204714799789903e-05,0.00021846395766009013
0.01,0.91,4.0,unf,3,50,-0.014060698508552016,0.030553185926389195
0.01,0.93,4.0,fav,1,50,8.204412863802638e-05,0.00021845660639443194
0.01,0.93,4.0,unf,3,50,-0.014059672154821422,0.03055065683295564
0.01,0.9500000000000001,4.0,fav,1,50,8.204104377343833e-05,0.00021844909563191673
0.01,0.9500000000000001,4.0,unf,3,50,-0.014058623569709976,0.030548072979150017
0.01,0.97,4.0,fav,1,50,8.203789341274354e-05,0.00021844142539273692
0.01,0.97,4.0,unf,3,50,-0.01405755275841463,0.030545434379140847
0.01,0.99,4.0,fav,1,50,8.203467756473302e-05,0.00021843359569751278
0.01,0.99,4.0,unf,3,50,-0.0140564597262422,0.030542741047395988
0.03,0.01,4.0,fav,1,50,0.00173791407687373,0.0027396121521247774
0.03,0.01,4.0,unf,3,50,-0.11835992101749997,0.16028958934383952
0.03,0.03,4.0,fav,1,50,0.001737900009465239,0.00273958784813004
0.03,0.03,4.0,unf,3,50,-0.11835826169997582,0.1602869531715421
0.03,0.05,4.0,fav,1,50,0.0017378718750487654,0.0027395392409704073
0.03,0.05,4.0,unf,3,50,-0.11835494313795372,0.1602816809595088
0.03,0.06999999999999999,4.0,fav,1,50,0.0017378296744253122,0.0027394663323055055
0.03,0.06999999999999999,4.0,unf,3,50,-0.11834996547748089,0.16027377297285136
0.03,0.09,4.0,fav,1,50,0.0017377734087963249,0.0027393691246246437
0.03,0.09,4.0,unf,3,50,-0.11834332893761415,0.1602632296092099
0.03,0.11,4.0,fav,1,50,0.0017377030797636316,0.0027392476212466507
0.03,0.11,4.0,unf,3,50,-0.11833503381040375,0.16025005139871934
0.03,0.13,4.0,fav,1,50,0.0017376186893293582,0.0027391018263196584
0.03,0.13,4.0,unf,3,50,-0.11832508046087112,0.16023423900396508
0.03,0.15000000000000002,4.0,fav,1,50,0.0017375202398958159,0.002738931744820841
0.03,0.15000000000000002,4.0,unf,3,50,-0.11831346932698138,0.1602157932199277
0.03,0.17,4.0,fav,1,50,0.0017374077342653753,0.0027387373825560886
0.03,0.17,4.0,unf,3,50,-0.11830020091961053,0.1601947149739163
0.03,0.19,4.0,fav,1,50,0.0017372811756403187,0.002738518746159636
0.03,0.19,4.0,unf,3,50,-0.11828527582250657,0.1601710053254908
0.03,0.21000000000000002,4.0,fav,1,50,0.0017371405676226616,0.002738275843093628
0.03,0.21000000000000002,4.0,unf,3,50,-0.11826869469224595,0.16014466546637363
0.03,0.23,4.0,fav,1,50,0.0017369859142139631,0.0027380086816476547
0.03,0.23,4.0,unf,3,50,-0.11825045825818375,0.16011569672034942
0.03,0.25,4.0,fav,1,50,0.0017368172198151124,0.0027377172709381983
0.03,0.25,4.0,unf,3,50,-0.1182305673223989,0.16008410054315506
0.03,0.27,4.0,fav,1,50,0.0017366344892260877,0.002737401620908058
0.03,0.27,4.0,unf,3,50,-0.11820902275963348,0.1600498785223571
0.03,0.29000000000000004,4.0,fav,1,50,0.0017364377276457032,0.0027370617423257077
0.03,0.29000000000000004,4.0,unf,3,50,-0.11818582551722734,0.16001303237721953
0.03,0.31,4.0,fav,1,50,0.0017362269406713277,0.0027366976467845952
0.03,0.31,4.0,unf,3,50,-0.11816097661504621,0.15997356395855974
0.03,0.33,4.0,fav,1,50,0.001736002134298584,0.0027363093467024074
0.03,0.33,4.0,unf,3,50,-0.11813447714540513,0.15993147524859386
0.03,0.35000000000000003,4.0,fav,1,50,0.0017357633149210272,0.002735896855320258
0.03,0.35000000000000003,4.0,unf,3,50,-0.11810632827298617,0.15988676836077126
0.03,0.37,4.0,fav,1,50,0.0017355104893298022,0.0027354601867018453
0.03,0.37,4.0,unf,3,50,-0.11807653123475079,0.1598394455395972
0.03,0.39,4.0,fav,1,50,0.0017352436647132799,0.002734999355732538
0.03,0.39,4.0,unf,3,50,-0.11804508733984667,0.15978950916044585
0.03,0.41000000000000003,4.0,fav,1,50,0.001734962848656668,0.002734514378118426
0.03,0.41000000000000003,4.0,unf,3,50,-0.11801199796950906,0.15973696172936216
0.03,0.43,4.0,fav,1,50,0.0017346680491416085,0.0027340052703853012
0.03,0.43,4.0,unf,3,50,-0.11797726457695701,0.15968180588285139
0.03,0.45,4.0,fav,1,50,0.0017343592745457479,0.002733472049877599
0.03,0.45,4.0,unf,3,50,-0.1179408886872841,0.15962404438765984
0.03,0.47000000000000003,4.0,fav,1,50,0.0017340365336422875,0.0027329147347572797
0.03,0.47000000000000003,4.0,unf,3,50,-0.11790287189734347,0.15956368014054342
0.03,0.49,4.0,fav,1,50,0.0017336998355995121,0.0027323333440026614
0.03,0.49,4.0,unf,3,50,-0.117863215875628,0.15950071616802616
0.03,0.51,4.0,fav,1,50,0.0017333491899803007,0.002731727897407201
0.03,0.51,4.0,unf,3,50,-0.1178219223621448,0.15943515562614724
0.03,0.53,4.0,fav,1,50,0.0017329846067416141,0.0027310984155782185
0.03,0.53,4.0,unf,3,50,-0.11777899316828411,0.15936700180019786
0.03,0.55,4.0,fav,1,50,0.0017326060962339586,0.002730444919935573
0.03,0.55,4.0,unf,3,50,-0.11773443017668381,0.15929625810444717
0.03,0.5700000000000001,4.0,fav,1,50,0.001732213669200834,0.002729767432710288
0.03,0.5700000000000001,4.0,unf,3,50,-0.11768823534108748,0.1592229280818576
0.03,0.59,4.0,fav,1,50,0.001731807336778159,0.0027290659769431173
0.03,0.59,4.0,unf,3,50,-0.11764041068619781,0.15914701540378978
0.03,0.61,4.0,fav,1,50,0.0017313871104936724,0.002728340576483073
0.03,0.61,4.0,unf,3,50,-0.11759095830752467,0.15906852386969564
0.03,0.63,4.0,fav,1,50,0.0017309530022663162,0.0027275912559858897
0.03,0.63,4.0,unf,3,50,-0.11753988037122787,0.15898745740680306
0.03,0.65,4.0,fav,1,50,0.0017305050244056021,0.002726818040912435
0.03,0.65,4.0,unf,3,50,-0.11748717911395437,0.15890382006978818
0.03,0.67,4.0,fav,1,50,0.0017300431896109475,0.002726020957527087
0.03,0.67,4.0,unf,3,50,-0.11743285684267088,0.15881761604043773
0.03,0.6900000000000001,4.0,fav,1,50,0.0017295675109709988,0.002725200032896041
0.03,0.6900000000000001,4.0,unf,3,50,-0.11737691593449046,0.1587288496273016
0.03,0.7100000000000001,4.0,fav,1,50,0.0017290780019629355,0.002724355294885574
0.03,0.7100000000000001,4.0,unf,3,50,-0.11731935883649493,0.1586375252653335
0.03,0.73,4.0,fav,1,50,0.0017285746764517395,0.002723486772160259
0.03,0.73,4.0,unf,3,50,-0.11726018806555075,0.1585436475155232
0.03,0.75,4.0,fav,1,50,0.0017280575486894661,0.0027225944941811253
0.03,0.75,4.0,unf,3,50,-0.1171994062081212,0.1584472210645165
0.03,0.77,4.0,fav,1,50,0.0017275266333144775,0.002721678491203773
0.03,0.77,4.0,unf,3,50,-0.11713701592007246,0.15834825072422626
0.03,0.79,4.0,fav,1,50,0.001726981945350657,0.002720738794276431
0.03,0.79,4.0,unf,3,50,-0.11707301992647468,0.1582467414314328
0.03,0.81,4.0,fav,1,50,0.0017264235002066163,0.0027197754352379687
0.03,0.81,4.0,unf,3,50,-0.11700742102139851,0.1581426982473736
0.03,0.8300000000000001,4.0,fav,1,50,0.0017258513136748676,0.0027187884467158585
0.03,0.8300000000000001,4.0,unf,3,50,-0.11694022206770556,0.15803612635732384
0.03,0.85,4.0,fav,1,50,0.0017252654019309813,0.002717777862124088
0.03,0.85,4.0,unf,3,50,-0.11687142599683514,0.15792703107016595
0.03,0.87,4.0,fav,1,50,0.001724665781532724,0.0027167437156610194
0.03,0.87,4.0,unf,3,50,-0.11680103580858471,0.15781541781794925
0.03,0.89,4.0,fav,1,50,0.0017240524694191795,0.002715686042307202
0.03,0.89,4.0,unf,3,50,-0.11672905457088593,0.15770129215544046
0.03,0.91,4.0,fav,1,50,0.0017234254829098425,0.002714604877823141
0.03,0.91,4.0,unf,3,50,-0.11665548541957595,0.1575846597596631
0.03,0.93,4.0,fav,1,50,0.0017227848397036976,0.0027135002587470015
0.03,0.93,4.0,unf,3,50,-0.11658033155816314,0.15746552642942727
0.03,0.9500000000000001,4.0,fav,1,50,0.0017221305578782769,0.0027123722223922845
0.03,0.9500000000000001,4.0,unf,3,50,-0.1165035962575882,0.1573438980848508
0.03,0.97,4.0,fav,1,50,0.0017214626558886997,0.002711220806845438
0.03,0.97,4.0,unf,3,50,-0.1164252828559804,0.15721978076686866
0.03,0.99,4.0,fav,1,50,0.001720781152566691,0.002710046050963425
0.03,0.99,4.0,unf,3,50,-0.11634539475840917,0.15709318063673383
0.05,0.01,4.0,fav,1,50,0.007101497815030377,0.009414141023368818
0.05,0.01,4.0,unf,3,50,-0.27605318188849315,0.272168734766285
0.05,0.03,4.0,fav,1,50,0.007101330834296251,0.009413876824370062
0.05,0.03,4.0,unf,3,50,-0.2760424819948876,0.27215624068848643
0.05,0.05,4.0,fav,1,50,0.007100996886620426,0.009413348453398623
0.05,0.05,4.0,unf,3,50,-0.27602108350808363,0.27213125428773743
0.05,0.06999999999999999,4.0,fav,1,50,0.007100495999585625,0.009412555964501704
0.05,0.06999999999999999,4.0,unf,3,50,-0.27598898902862445,0.27209377907332694
0.05,0.09,4.0,fav,1,50,0.00709982821456059,0.009411499438737852
0.05,0.09,4.0,unf,3,50,-0.2759462024566487,0.2720438203081681
0.05,0.11,4.0,fav,1,50,0.0070989935866937,0.009410178984162182
0.05,0.11,4.0,unf,3,50,-0.2758927289910784,0.27198138500757535
0.05,0.13,4.0,fav,1,50,0.00709799218490443,0.009408594735806764
0.05,0.13,4.0,unf,3,50,-0.2758285751285368,0.2719064819376348
0.05,0.15000000000000002,4.0,fav,1,50,0.007096824091872688,0.009406746855656066
0.05,0.15000000000000002,4.0,unf,3,50,-0.275753748661998,0.27181912161316507
0.05,0.17,4.0,fav,1,50,0.007095489404026044,0.00940463553261751
0.05,0.17,4.0,unf,3,50,-0.2756682586791636,0.2717193162952771
0.05,0.19,4.0,fav,1,50,0.007093988231524816,0.009402260982487157
0.05,0.19,4.0,unf,3,50,-0.27557211556057504,0.2716070799885242
0.05,0.21000000000000002,4.0,fav,1,50,0.007092320698245034,0.009399623447910493
0.05,0.21000000000000002,4.0,unf,3,50,-0.2754653309774533,0.27148242843764947
0.05,0.23,4.0,fav,1,50,0.007090486941759311,0.00939672319833835
0.05,0.23,4.0,unf,3,50,-0.2753479178892736,0.2713453791239316
0.05,0.25,4.0,fav,1,50,0.007088487113315577,0.00939356052997798
0.05,0.25,4.0,unf,3,50,-0.2752198905410709,0.2711959512611271
0.05,0.27,4.0,fav,1,50,0.007086321377813738,0.00939013576573926
0.05,0.27,4.0,unf,3,50,-0.2750812644604817,0.27103416579101175
0.05,0.29000000000000004,4.0,fav,1,50,0.007083989913780175,0.009386449255176116
0.05,0.29000000000000004,4.0,unf,3,50,-0.274932056454518,0.270860045378523
0.05,0.31,4.0,fav,1,50,0.0070814929133402316,0.00938250137442304
0.05,0.31,4.0,unf,3,50,-0.2747722846060784,0.2706736144065057
0.05,0.33,4.0,fav,1,50,0.0070788305821885425,0.009378292526126911
0.05,0.33,4.0,unf,3,50,-0.274601968270195,0.27047489897006194
0.05,0.35000000000000003,4.0,fav,1,50,0.0070760031395573075,0.009373823139373943
0.05,0.35000000000000003,4.0,unf,3,50,-0.2744211280700179,0.27026392687050527
0.05,0.37,4.0,fav,1,50,0.007073010818182501,0.009369093669611927
0.05,0.37,4.0,unf,3,50,-0.2742297858925406,0.2700407276089232
0.05,0.39,4.0,fav,1,50,0.0070698538642680045,0.009364104598567697
0.05,0.39,4.0,unf,3,50,-0.2740279648840618,0.269805332379352
0.05,0.41000000000000003,4.0,fav,1,50,0.007066532537447661,0.00935885643415987
0.05,0.41000000000000003,4.0,unf,3,50,-0.27381568944539214,0.26955777406156095
0.05,0.43,4.0,fav,1,50,0.007063047110745329,0.009353349710406906
0.05,0.43,4.0,unf,3,50,-0.27359298522680303,0.26929808721345194
0.05,0.45,4.0,fav,1,50,0.007059397870532846,0.009347584987330456
0.05,0.45,4.0,unf,3,50,-0.2733598791227179,0.2690263080630773
0.05,0.47000000000000003,4.0,fav,1,50,0.007055585116485996,0.00934156285085408
0.05,0.47000000000000003,4.0,unf,3,50,-0.27311639926615283,0.2687424745002755
0.05,0.49,4.0,fav,1,50,0.007051609161538433,0.00933528391269732
0.05,0.49,4.0,unf,3,50,-0.2728625750229017,0.26844662606793046
0.05,0.51,4.0,fav,1,50,0.0070474703318336275,0.00932874881026518
0.05,0.51,4.0,unf,3,50,-0.272598436985472,0.2681388039528557
0.05,0.53,4.0,fav,1,50,0.007043168966674764,0.009321958206533015
0.05,0.53,4.0,unf,3,50,-0.2723240169667724,0.2678190509763062
0.05,0.55,4.0,fav,1,50,0.0070387054184727115,0.009314912789926886
0.05,0.55,4.0,unf,3,50,-0.27203934799355234,0.2674874115841215
0.05,0.5700000000000001,4.0,fav,1,50,0.00703408005269197,0.009307613274199385
0.05,0.5700000000000001,4.0,unf,3,50,-0.2717444642995964,0.26714393183650403
0.05,0.59,4.0,fav,1,50,0.007029293247794691,0.009300060398301002
0.05,0.59,4.0,unf,3,50,-0.2714394013186763,0.26678865939743446
0.05,0.61,4.0,fav,1,50,0.007024345395182723,0.009292254926246989
0.05,0.61,4.0,unf,3,50,-0.27112419567726176,0.2664216435237271
0.05,0.63,4.0,fav,1,50,0.0070192368991377286,0.009284197646979856
0.05,0.63,4.0,unf,3,50,-0.27079888518699136,0.2660429350537331
0.05,0.65,4.0,fav,1,50,0.007013968176759399,0.00927588937422744
0.05,0.65,4.0,unf,3,50,-0.27046350883690895,0.26565258639568723
0.05,0.67,4.0,fav,1,50,0.00700853965790173,0.009267330946356655
0.05,0.67,4.0,unf,3,50,-0.27011810678546266,0.2652506515157116
0.05,0.6900000000000001,4.0,fav,1,50,0.007002951785107431,0.009258523226222897
0.05,0.6900000000000001,4.0,unf,3,50,-0.2697627203522751,0.264837185925471
0.05,0.7100000000000001,4.0,fav,1,50,0.006997205013540425,0.009249467101015211
0.05,0.7100000000000001,4.0,unf,3,50,-0.26939739200968116,0.2644122466694916
0.05,0.73,4.0,fav,1,50,0.006991299810916537,0.009240163482097174
0.05,0.73,4.0,unf,3,50,-0.2690221653740398,0.2639758923121405
0.05,0.75,4.0,fav,1,50,0.0069852366574322845,0.009230613304843609
0.05,0.75,4.0,unf,3,50,-0.2686370851968215,0.26352818292427616
0.05,0.77,4.0,fav,1,50,0.006979016045691867,0.009220817528473145
0.05,0.77,4.0,unf,3,50,-0.26824219735547333,0.263069180069568
0.05,0.79,4.0,fav,1,50,0.0069726384806323306,0.009210777135876645
0.05,0.79,4.0,unf,3,50,-0.2678375488440638,0.26259894679049617
0.05,0.81,4.0,fav,1,50,0.006966104479446942,0.009200493133441574
0.05,0.81,4.0,unf,3,50,-0.26742318776371216,0.2621175475940301
0.05,0.8300000000000001,4.0,fav,1,50,0.006959414571506788,0.009189966550872323
0.05,0.8300000000000001,4.0,unf,3,50,-0.2669991633128036,0.2616250484369934
0.05,0.85,4.0,fav,1,50,0.006952569298280601,0.009179198441006545
0.05,0.85,4.0,unf,3,50,-0.2665655257769926,0.26112151671111916
0.05,0.87,4.0,fav,1,50,0.006945569213252861,0.009168189879627586
0.05,0.87,4.0,unf,3,50,-0.2661223265189987,0.26060702122780144
0.05,0.89,4.0,fav,1,50,0.006938414881840152,0.00915694196527298
0.05,0.89,4.0,unf,3,50,-0.2656696179681969,0.2600816322025453
0.05,0.91,4.0,fav,1,50,0.006931106881305833,0.009145455819039123
0.05,0.91,4.0,unf,3,50,-0.2652074536100066,0.25954542123912205
0.05,0.93,4.0,fav,1,50,0.006923645800673015,0.009133732584382156
0.05,0.93,4.0,unf,3,50,-0.2647358879750796,0.2589984613134348
0.05,0.9500000000000001,4.0,fav,1,50,0.006916032240635869,0.009121773426915057
0.05,0.9500000000000001,4.0,unf,3,50,-0.26425497662829345,0.2584408267570998
0.05,0.97,4.0,fav,1,50,0.006908266813469301,0.009109579534201096
0.05,0.97,4.0,unf,3,50,-0.2637647761575516,0.2578725932407468
0.05,0.99,4.0,fav,1,50,0.006900350142936991,0.009097152115543594
0.05,0.99,4.0,unf,3,50,-0.2632653441623942,0.2572938377570452
0.06999999999999999,0.01,4.0,fav,1,50,0.016951403177203655,0.02043122244648682
0.06999999999999999,0.01,4.0,unf,3,50,-0.4279312830650469,0.33099908069911066
0.06999999999999999,0.03,4.0,fav,1,50,0.016950601829222044,0.02043000663180408
0.06999999999999999,0.03,4.0,unf,3,50,-0.4278988140150628,0.330969043723065
0.06999999999999999,0.05,4.0,fav,1,50,0.016948999266205234,0.020427575256386565
0.06999999999999999,0.05,4.0,unf,3,50,-0.42783388362651215,0.33090897808463715
0.06999999999999999,0.06999999999999999,4.0,fav,1,50,0.016946595754004933,0.020423928828038344
0.06999999999999999,0.06999999999999999,4.0,unf,3,50,-0.4277365073190975,0.33081890040736633
0.06999999999999999,0.09,4.0,fav,1,50,0.016943391691295846,0.02041906810823603
0.06999999999999999,0.09,4.0,unf,3,50,-0.427606708214538,0.3306988356171027
0.06999999999999999,0.11,4.0,fav,1,50,0.016939387609452416,0.020412994111853506
0.06999999999999999,0.11,4.0,unf,3,50,-0.4274445171271741,0.33054881693066307
0.06999999999999999,0.13,4.0,fav,1,50,0.016934584172384415,0.020405708106795054
0.06999999999999999,0.13,4.0,unf,3,50,-0.4272499725514473,0.3303688858407168
0.06999999999999999,0.15000000000000002,4.0,fav,1,50,0.0169289821763317,0.02039721161353725
0.06999999999999999,0.15000000000000002,4.0,unf,3,50,-0.4270231206462673,0.3301590920969075
0.06999999999999999,0.17,4.0,fav,1,50,0.016922582549618034,0.020387506404579585
0.06999999999999999,0.17,4.0,unf,3,50,-0.4267640152162664,0.32991949368323387
0.06999999999999999,0.19,4.0,fav,1,50,0.016915386352364236,0.02037659450380433
0.06999999999999999,0.19,4.0,unf,3,50,-0.42647271768996375,0.32965015679168636
0.06999999999999999,0.21000000000000002,4.0,fav,1,50,0.01690739477616071,0.02036447818574585
0.06999999999999999,0.21000000000000002,4.0,unf,3,50,-0.4261492970948397,0.32935115579217916
0.06999999999999999,0.23,4.0,fav,1,50,0.016898609143699516,0.02035115997476972
0.06999999999999999,0.23,4.0,unf,3,50,-0.425793830029346,0.329022573198771
0.06999999999999999,0.25,4.0,fav,1,50,0.016889030908366166,0.020336642644162146
0.06999999999999999,0.25,4.0,unf,3,50,-0.4254064006318602,0.32866449963221966
0.06999999999999999,0.27,4.0,fav,1,50,0.016878661653791344,0.02032092921513005
0.06999999999999999,0.27,4.0,unf,3,50,-0.42498710054660643,0.3282770337788773
0.06999999999999999,0.29000000000000004,4.0,fav,1,50,0.016867503093362723,0.020304022955712382
0.06999999999999999,0.29000000000000004,4.0,unf,3,50,-0.4245360288865593,0.32786028234596293
0.06999999999999999,0.31,4.0,fav,1,50,0.016855557069697165,0.020285927379603177
0.06999999999999999,0.31,4.0,unf,3,50,-0.4240532921933537,0.3274143600132355
0.06999999999999999,0.33,4.0,fav,1,50,0.01684282555407345,0.02026664624488698
0.06999999999999999,0.33,4.0,unf,3,50,-0.4235390043942261,0.3269393893811
0.06999999999999999,0.35000000000000003,4.0,fav,1,50,0.016829310645825945,0.020246183552687202
0.06999999999999999,0.35000000000000003,4.0,unf,3,50,-0.422993286756006,0.3264355009151788
0.06999999999999999,0.37,4.0,fav,1,50,0.01681501457169932,0.020224543545728155
0.06999999999999999,0.37,4.0,unf,3,50,-0.42241626783619146,0.3259028328873841
0.06999999999999999,0.39,4.0,fav,1,50,0.01679993968516471,0.020201730706811527
0.06999999999999999,0.39,4.0,unf,3,50,-0.42180808343112974,0.32534153131352794
0.06999999999999999,0.41000000000000003,4.0,fav,1,50,0.016784088465697695,0.020177749757207847
0.06999999999999999,0.41000000000000003,4.0,unf,3,50,-0.42116887652133783,0.32475174988751265
0.06999999999999999,0.43,4.0,fav,1,50,0.016767463518018288,0.02015260565496402
0.06999999999999999,0.43,4.0,unf,3,50,-0.4204987972139942,0.3241336499121351
0.06999999999999999,0.45,4.0,fav,1,50,0.016750067571293305,0.02012630359312764
0.06999999999999999,0.45,4.0,unf,3,50,-0.4197980026826288,0.32348740022655986
0.06999999999999999,0.47000000000000003,4.0,fav,1,50,0.016731903478301714,0.020098848997888802
0.06999999999999999,0.47000000000000003,4.0,unf,3,50,-0.4190666571040549,0.322813177130498
